,name,class,text
545,ahnseobbii,1,JNECare: satandcwski Pagi kak. Admin sudah bantu koordinasikan dengan tim terkait kami. Mohon ditunggu prosesnya ya. Thanks ^Nilam
546,ahnseobbii,1,"JNECare: ariestOck_ Pagi kak Haris, mohon maaf atas ketidaknyamanannya. Admin cek paketnya tidak lolos X-ray karena ada isi bateray, mohon …"
547,kuahmigorenk,1,"jungyoyon_twice Pagi kak. Mohon maaf atas ketidaknyamanannya. Jika kiriman belum diterima mohon infokan alamat lengkap, no. tlp (1/2)"
548,sakurua,1,Ervinlagi12 -- untuk mendapatkan konfirmasi penerimaan barang pesanan tersebut ya. Mohon menunggu terlebih dahulu --
549,TelkomSolution,1,"Mohon menunggu perbaikannya pak, kami akan usahakan secepatnya. Terima kasih ^SP"
550,ddevan0s,1,"JNECare: jungyoyon_twice Pagi kak. Mohon maaf atas ketidaknyamanannya. Jika kiriman belum diterima mohon infokan alamat lengkap, no. tlp (1…"
551,ddevan0s,1,JNECare: satandcwski Pagi kak. Admin sudah bantu koordinasikan dengan tim terkait kami. Mohon ditunggu prosesnya ya. Thanks ^Nilam
552,GDHhyeri_,1,Telkomsel: erwan2010 Terima kasih telah berpartisipasi. Mohon maaf kuis sudah berakhir tanggal 14 Februari 2017 :) -Sheila
553,greynadya,1,"Kesalahanmu dimasalalu cukup membuatku sakit. Jadi aku mohon, biarkan aku menata yang baru, tanpa bayangmu lagi :') #ForMantan"
554,miyosyafiq,1,"Jangan sedih kalau tak dihargai & tolong sedih kalau kite tidak berharga

#paroiJooi"
555,solvdier,1,"Telkomsel: iwan_poetra  [1] Terima kasih telah menunggu, mohon maaf atas ketidaknyamanannya. Saya cek laporan masih dalam proses pengecekan…"
556,oshkadon,1,"iwan_poetra  [1] Terima kasih telah menunggu, mohon maaf atas ketidaknyamanannya. Saya cek laporan masih dalam proses pengecekan tim"
557,oshkadon,1,erwan2010 Terima kasih telah berpartisipasi. Mohon maaf kuis sudah berakhir tanggal 14 Februari 2017 :) -Sheila
558,osehfck,1,#tlrp tolong saran open agency yang chaeyeonnya avail please???? ITSCHAEYEON
559,nadeeishara,1,"iwan_poetra  [1] Terima kasih telah menunggu, mohon maaf atas ketidaknyamanannya. Saya cek laporan masih dalam proses pengecekan tim"
560,j2ucliet,1,"iwan_poetra  [1] Terima kasih telah menunggu, mohon maaf atas ketidaknyamanannya. Saya cek laporan masih dalam proses pengecekan tim"
561,exochanyoli,1,"Telkomsel: iwan_poetra  [1] Terima kasih telah menunggu, mohon maaf atas ketidaknyamanannya. Saya cek laporan masih dalam proses pengecekan…"
562,kthgtaev,1,"iwan_poetra  [1] Terima kasih telah menunggu, mohon maaf atas ketidaknyamanannya. Saya cek laporan masih dalam proses pengecekan tim"
563,nadeeishara,1,erwan2010 Terima kasih telah berpartisipasi. Mohon maaf kuis sudah berakhir tanggal 14 Februari 2017 :) -Sheila
564,hyugnsecb,1,"TokopediaCare: zaenalnursalam Hai Zaenal. Mohon maaf atas ketidaknyamanannya. Baik, saat ini silakan untuk lampirkan terlebih dahulu resi f…"
565,rlzkji,1,"aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTelkomsel: iwan_poetra  [1] Terima kasih telah menunggu, mohon maaf atas ketida…"
566,exochanyoli,1,Telkomsel: erwan2010 Terima kasih telah berpartisipasi. Mohon maaf kuis sudah berakhir tanggal 14 Februari 2017 :) -Sheila
567,sedangbermain,1,"iwan_poetra  [1] Terima kasih telah menunggu, mohon maaf atas ketidaknyamanannya. Saya cek laporan masih dalam proses pengecekan tim"
568,skwawngur,1,ONLYRPE: #tlrp tolong saran open agency yang chaeyeonnya avail please???? ITSCHAEYEON
569,rilznmja,1,"iwan_poetra  [1] Terima kasih telah menunggu, mohon maaf atas ketidaknyamanannya. Saya cek laporan masih dalam proses pengecekan tim"
570,pardcanyole,1,"TokopediaCare: zaenalnursalam Hai Zaenal. Mohon maaf atas ketidaknyamanannya. Baik, saat ini silakan untuk lampirkan terlebih dahulu resi f…"
571,rlzkji,1,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTelkomsel: erwan2010 Terima kasih telah berpartisipasi. Mohon maaf kuis sudah b…
572,binnuie,1,"AfifXavi Mohon maaf atas ketidaknyamanan yang dialami, mas. Interaksi selanjutnya via DM :) -Lin"
573,binnuie,1,AfifXavi  Hai. Mas Afif. Mengenai kendala masih dalam proses koordinasi. kami upayakan selesei secepatnya. Mohon menunggu. -Elih
574,vuosjsj,1,"SEVENTEEN - BOOM BOOM AfifXavi Mohon maaf atas ketidaknyamanan yang dialami, mas. Interaksi selanjutnya via DM :) -Lin"
575,kojekpaps,1,Om tolong kas niweks eh.. kaks mau pakai malam minggu  [pic] — https://path.com/p/2qFLj 
576,defdanixk,1,"tet AfifXavi Mohon maaf atas ketidaknyamanan yang dialami, mas. Interaksi selanjutnya via DM :) -Lin"
577,defdanixk,1,tet AfifXavi  Hai. Mas Afif. Mengenai kendala masih dalam proses koordinasi. kami upayakan selesei secepatnya. Mohon menunggu. -Elih
578,rouftmeos,1,"ube_88 Hi kak, mohon maaf infokan nomornya via DM ya agar kami bisa bantu cek. thx ^KM https://twitter.com/messages/compose?recipient_id=480224156 …"
579,rouftmeos,1,"rdkartono Hi kak, mohon maaf infokan nomornya via DM ya agar kami bisa bantu cek. thx ^KM https://twitter.com/messages/compose?recipient_id=480224156 …"
580,prkjihunf,1,"Telkomsel: AfifXavi Mohon maaf atas ketidaknyamanan yang dialami, mas. Interaksi selanjutnya via DM :) -Lin"
581,prkjihunf,1,Telkomsel: AfifXavi  Hai. Mas Afif. Mengenai kendala masih dalam proses koordinasi. kami upayakan selesei secepatnya. Mohon menunggu. -Elih
582,choiyujul,1,"AfifXavi Mohon maaf atas ketidaknyamanan yang dialami, mas. Interaksi selanjutnya via DM :) -Lin"
583,yeojvc,1,"Telkomsel: AfifXavi Mohon maaf atas ketidaknyamanan yang dialami, mas. Interaksi selanjutnya via DM :) -Lin"
584,whcsky,1,"AfifXavi Mohon maaf atas ketidaknyamanan yang dialami, mas. Interaksi selanjutnya via DM :) -Linby tsell"
585,chanyolfs,1,"Telkomsel: AfifXavi Mohon maaf atas ketidaknyamanan yang dialami, mas. Interaksi selanjutnya via DM :) -Lin"
586,choiyujul,1,AfifXavi  Hai. Mas Afif. Mengenai kendala masih dalam proses koordinasi. kami upayakan selesei secepatnya. Mohon menunggu. -Elih
587,chanyolfs,1,Telkomsel: AfifXavi  Hai. Mas Afif. Mengenai kendala masih dalam proses koordinasi. kami upayakan selesei secepatnya. Mohon menunggu. -Elih
588,urkateha,1,"Telkomsel: AfifXavi Mohon maaf atas ketidaknyamanan yang dialami, mas. Interaksi selanjutnya via DM :) -Lin"
589,urkateha,1,Telkomsel: AfifXavi  Hai. Mas Afif. Mengenai kendala masih dalam proses koordinasi. kami upayakan selesei secepatnya. Mohon menunggu. -Elih
590,CantikAyu8,1,"@TokopediaCare 
Hai admin , 
INV/20170404/XVII/IV/76919096  pembeli sdh spkt tdk jadi retur , tolong di Proses dana yg berkndala ya , TQ"
591,cigareztte,1,"Telkomsel: AfifXavi Mohon maaf atas ketidaknyamanan yang dialami, mas. Interaksi selanjutnya via DM :) -Lin"
592,Noprendiwira,1,"Saya sudah mendaftar min, tapi blm mendapatkan username dan passwordnya. Mohon ditindak lanjuti min"
593,rovmeokr,1,Mohon maafkan saya
594,Sheilyananda,1,@CommuterLine kenapa kereta 1065 selalu telat melulu? Mohon on time agar bisa mengantisipasi jalur memasuki manggarai/gambir yang lama ditahan.
595,Telkomsel,1,"Mengeai laporan sudah dibuatkan di dibantu koordinasi. Namun, saat ini masih dalam proses follow up. Mohon kesediaanya menunggu prosesnya. Terima kasih :) -Kenny"
596,psboby,1,"Tolong!
Jadilah kamu yang dulu, yang tidak membuat air mata ini jatuh berkali-kalli"
597,FahmeyAbdullah_,1,malas tolong pergi
598,in_makiy,1,"Tolong tanyain dong, yg jual bibit cokelat & kopi yg bagus di jawa tengah di mana ya?"
599,abieyaaa,1,"Kemarin my mom ask me to ajar dia buat reminder something like det cemtu.

Mom: kakak, nanti tolong ajar nk set yg untuk peringat2 tu boleh? Untuk org bayar sewa rumah punya.
Me: okay esoklah. Penat 

2 mins lepastu.............

Mom: payah harta banyak2 ni kan?
Me: whattt????"
600,acehtrend,1,"Bersiap Selenggarakan FLS2N Nasional, Disdik Mohon Perhatian Tim Anggaran http://www.acehtrend.co/bersiap-selenggarakan-fls2n-nasional-disdik-mohon-perhatian-tim-anggaran/ …pic.twitter.com/fL4pFkZ56Z"
601,theAcehmail,1,"Bersiap Selenggarakan FLS2N Nasional, Disdik Mohon Perhatian Tim Anggaran http://www.acehtrend.co/bersiap-selenggarakan-fls2n-nasional-disdik-mohon-perhatian-tim-anggaran/ …pic.twitter.com/F5FWtOHQJ5"
602,winkeuh,1,"@HaloBCA  selamat pagi, kemarin sore saya beli pulsa listrik via m-bca belum sempat ss stroom/token tp mbca saya sudah terlogout tanpa alasan. pas saya log in lagi, sudah tidak ada di inbox dan tidak ada email dr pihak bca. saya merasa dirugikan. mohon bantuannya"
603,TelkomCare,1,"Baik, Pak Bayu. Keluhannya sudah kami follow up, mohon tunggu proses perbaikannya. Trims -Dava"
604,LiaaMajesty,1,"@IndosatCare kalo ada alternatif lain selain ke gerai indosat kak, mohon infonya. Karena gerai indosatnya jauh dari rumah"
605,CommBank_ID,1,"Selamat pagi, Lucky. Mohon maaf untuk ketidaknyamanan yang terjadi ya. Boleh kirimkan DM ke kami menyebutkan no rekening kamu di Bank  Commonwealth Indonesia, Nama lengkap serta no HP mu? Kami tunggu ya :)"
606,JNECare,1,"Selamat pagi Kak, admin cek paket kamu sudah diterima tanggal 03-01-2018 11:39 A.n Bp Ade selaku keluarga/saudara, mohon (1/2)"
607,CaseJuragan,1,"@BukaBantuan @billy_care  pagi gan , untuk trnasaksi 170600173474 sudah selesai y tidak ada komplain mohon bantuan y untuk penerusan dana"
608,yantonyspay,1,"Dear @myXLCare @myXL mohon pencerahan tidak nisa beli paket,apakah lagi gangguan?? Tks"
609,JNECare,1,"infonya. Mohon info status kakak sebagai pengirim/penerima, nama penerima, alamat lengkap, kode pos, patokan, no. tlp (2/4)"
610,JNECare,1,"Pagi kak, mohon maaf kiriman tsb sebelumnya dijadwalkan pengantaran tanggal 26 Desember '17 namun belum ada update (1/4)"
611,myXLCare,1,"Hi Sakhi , mohon maaf atas hal ini. silahkan infokan detailnya via DM agar maya  lakukan pengecekan.Thanks Sakhi#M21 https://twitter.com/messages/compose?recipient_id=480224156 …"
612,nmaryams_,1,"lagi power haha semua tempat ade coverage,mohon pindah sini"
613,BXHJISOO,1,ingus lap dulu tuh tolong
614,sejonj,1,"smartfrencare: rezzashin selamat pagi, mohon maaf sebelumnya agar dapat kami berikan informasi yang sesuai mohon (1 RK"
615,ncteayong,1,"Ir_niAirist Untuk dilokasi tersebut masih dalam tahap erluasan kak, mohon ditunggu yah. Thanks^Cipi"
616,eydatyra,1,good luck bro! Mohon lepas  berhujah tu x kena kecam k.. heeee..
617,stepcny,1,"smartfrencare: rezzashin selamat pagi, mohon maaf sebelumnya agar dapat kami berikan informasi yang sesuai mohon (1 RK"
618,pminhyuk99s,1,"Ir_niAirist Untuk dilokasi tersebut masih dalam tahap erluasan kak, mohon ditunggu yah. Thanks^Cipi via Indosat"
619,benychandra1989,1,@TMCPoldaMetro @Iradiojakarta kondisi  jalan daerah kaliabang ke wisma asri macet total. Mohon bantuan petugas pic.twitter.com/PNCoZf3JBB
620,doeulgi,1,"smartfrencare: rezzashin selamat pagi, mohon maaf sebelumnya agar dapat kami berikan informasi yang sesuai mohon (1 RK"
621,farzanaizzaty_,1,"Semalam ada orang kata nak balas ws grp sebab dia kat luar . Sampai laa ni tak balas2
#mohon terasa"
622,khminah,1,"IndosatCare: Ir_niAirist Untuk dilokasi tersebut masih dalam tahap erluasan kak, mohon ditunggu yah. Thanks^Cipi"
623,svtjwwx,1,"IndosatCare: Ir_niAirist Untuk dilokasi tersebut masih dalam tahap erluasan kak, mohon ditunggu yah. Thanks^Cipi"
624,pinkeuft,1,"IndosatCare: Ir_niAirist Untuk dilokasi tersebut masih dalam tahap erluasan kak, mohon ditunggu yah. Thanks^Cipi"
625,arysoemarsono,1,mohon penjelasan sejelasjelasnya terimakasih
626,A_GaNzLaMpUnKs,1,"bapak kamu jaga warnet ya? | iya, kok tau? | tolong tanyain dong, dimana cara upload cinta ku ke hati kamu"
627,zshuhwa,1,"Ir_niAirist Untuk dilokasi tersebut masih dalam tahap erluasan kak, mohon ditunggu yah. Thanks^Cipi"
628,jendfuk,1,"TokopediaCare: andriifantri83 Hi Andri, utk biaya ongkir tersebut mohon informasikan link produk dan juga alamat tujuan pengiriman kamu --"
629,hacknyeon,1,"Ir_niAirist Untuk dilokasi tersebut masih dalam tahap erluasan kak, mohon ditunggu yah. Thanks^Cipi via indosatcare"
630,putra_danielP,1,"Hey @Man2modelbjm Tolong FollowBack @.arifja_
Makasih"
631,Minkynq,1,"IndosatCare: Ir_niAirist Untuk dilokasi tersebut masih dalam tahap erluasan kak, mohon ditunggu yah. Thanks^Cipi"
632,wancolok,1,"Jadi orang harini bangun awal . Abah , mama tolong bangga sikit . Emm ."
633,UntukHatiKecil,1,Hai MalindaPutri89 Mohon bantu Follow Viceennt22 yukk Terimakasih :)
634,amalia_via,1,@xiaomiindonesia min saya suka lupa nih... hp di cas semaleman mulu.... akibatnya ntar apa ya? Saya mi4i....mohon respon min....
635,Mickzey_,1,Hai Mickzey_ Follow Viceennt22 yuuk. Mohon bantuannya untuk Follow yaaa.. Terimakasih :)
636,nrlsyammakml,1,@fateenhaziela @arifysff_ @yunieaziz fateen sapa ni? Kak Dalila yang cantik tu ke? Mohon hantar gmbr kat group jap
637,vehyung,1,"#tl hayu atuh dibantu, tolong di retweet yaa makasih :D https://twitter.com/101OFC/status/698139061458829312 …"
638,syuhadahnemat_,1,@aisyahpadzil_ ok tolong aku weh  tak buat pape tak hafal pape lagi
639,tiffanyyouvg,1,"#tl hayu atuh dibantu, tolong di retweet yaa makasih :D https://twitter.com/101OFC/status/698139061458829312 …"
640,jabrix_budi,1,@RadioElshinta @TMCPoldaMetro mohon info apakah hari ini ada mobil sim keliling?. Thanks
641,bonasfa,1,@ulil http://www.wavienews.com/2015/07/bocah-adopsi-jadi-korban-dua-ayah-gay-sejak-bayi-fakta-lgbt.html … pernahkan terfikir...tidak cuma kebebasan saja yang disuarakan...akibat juga tolong dikoarkan..
642,sobiribnubasith,1,TL slow. Tolong pantaskan
643,denniaprianty,1,"@MatahariMallCom Pesanan #C1455319809539 ,, mohon bantuan min saya sdh byr tp ssh konfirmasi dr link di email. pic.twitter.com/pTpcN3LEGK"
644,xjhpp,1,"tolong kabari saya kalo ada desainer yg jual jasanya dibawah 200k yang hasilnya bagus, kerjanya cepet, orisinil dan ga ngeluh sama revisian."
645,dewirieka,1,Pagiiii yg punya instagram bisa tolong love foto akuhh hehe nuhuun bantuannya tuips https://www.instagram.com/p/BBlTtkjQz3A/ 
646,iam_syahmibakri,1,"Tolong paham.
#iamstothei
#itstudent
#networkstudent
#uumisthebestpic.twitter.com/YzoG0GkvBa"
647,__cikmanis__,1,Awai mai. Tolong org bukak kedai  — I'm at Pekan Ahad Sg Gedung https://www.swarmapp.com/c/ceNwsUMzFrj 
648,teemevent,1,Tolong sebarkan ke anak teem ^~^ gomawo 
649,winarsiholic,1,Ku mohon ridho dan restuMu dalam setiap langkah hambamu ini.ya Rob..
650,litaanurul1,1,"""@ScreenplayProd: Hi teman2 Magelang. Mohon disimak dan dimaafkan ya kak @dimsanggara nya @londonlovefilm pic.twitter.com/rU1RyhjlfA"""
651,blxckhun,1,Ya Allah tolong liburkan sekolah ku juga. https://twitter.com/infoGRESIK/status/698656551410790400 …
652,omgonod,1,Tolong dilihat mengapa begitu gampang memiliki kendaraan saat ini. Ekonomi industri otomotif itu kebijakan yang keliru
653,gojekindonesia,1,"Mohon maaf atas ketidaknyamanannya ya,kmungkinan mitra GO-CAR di area anda belum memadai,jika berkenan silakan mncoba kmbali^Air"
654,Vhann92,1,Mohon bantu?? [pic] — https://path.com/p/3JLXAm 
655,TokopediaCare,1,"--tersebut sudah kami kembalikan ke Saldo Tokopedia kamu, mohon lakukan pengecekan, terima kasih^NA"
656,Azis_K_conk,1,"@JNE_ID @JNECare : 
Min...tolong cek nomor resi saya CGKCL00667342316
Kira2 paket saya datangnya kapan? Padahal pakek Paket YES ..."
657,rojsean,1,"Mingyuster: fckrdewa Smartfren belum tersedia, mohon dapat tunggu informasi update-nya. Terima kasih (2) IA"
658,TokopediaCare,1,"Hai Maia, mohon maaf atas keterlambatan membalas pesan kamu, jika kami cek saat ini untuk dana yang terpotong --"
659,Nhachi_19,1,Tolong abaikan saja hidungnya  banyak cingcong kalian akan saya… https://www.instagram.com/p/BHqPbgiAQjqFWakyosgrbYLlebNUr46C4W9QxE0/ …
660,deaafita,1,kaksiw~ taqobalallahu minna wa minkum. mohon maaf lahir batin juga yaa~ kangen 
661,rojsean,1,"Mingyuster: fckrdewa mohon maaf hal tersebut, jika pada perangkat Andromax Ec Upgrade Firmware agar dapat menggunakan layanan VoLTE (1) IA"
662,coganrz,1,"smartfrencare: fckrdewa Smartfren belum tersedia, mohon dapat tunggu informasi update-nya. Terima kasih (2) IA"
663,coganrz,1,"smartfrencare: fckrdewa mohon maaf hal tersebut, jika pada perangkat Andromax Ec Upgrade Firmware agar dapat menggunakan layanan VoLTE (1) …"
664,priwtyi,1,"smartfrencare: fckrdewa Smartfren belum tersedia, mohon dapat tunggu informasi update-nya. Terima kasih (2) IA"
665,priwtyi,1,"smartfrencare: fckrdewa mohon maaf hal tersebut, jika pada perangkat Andromax Ec Upgrade Firmware agar dapat menggunakan layanan VoLTE (1) …"
666,KyroOmar,1,Kalau lu nak usaha. Wa nak tolong. Bagi lu happy² buat keje... lu jgn Susah lu takkan susah. Kapal dagang sampai.... http://fb.me/2OQAyz2Bw 
667,SetyoLimera,1,"@PlaraTwitt min, tolong dikonfirmasi ada info kemarin ada mobil yg menuju ke plara yg katanya terbalik ada yg koma dan meninggal juga."
668,khanbinf,1,"smartfrencare: fckrdewa Smartfren belum tersedia, mohon dapat tunggu informasi update-nya. Terima kasih (2) IA"
669,khanbinf,1,"smartfrencare: fckrdewa mohon maaf hal tersebut, jika pada perangkat Andromax Ec Upgrade Firmware agar dapat menggunakan layanan VoLTE (1) …"
670,rojsean,1,"smartfrencare: fckrdewa Smartfren belum tersedia, mohon dapat tunggu informasi update-nya. Terima kasih (2) IA"
671,rojsean,1,"smartfrencare: fckrdewa mohon maaf hal tersebut, jika pada perangkat Andromax Ec Upgrade Firmware agar dapat menggunakan layanan VoLTE (1) …"
672,W1KANGDANIEL,1,ririares [1] Mohon maaf atas ketidaknyamanan yang dialami. Terkait tidak bisa aktivasi paket saat ini ada gangguan.
673,rlromeq,1,ttt ririares [1] Mohon maaf atas ketidaknyamanan yang dialami. Terkait tidak bisa aktivasi paket saat ini ada gangguan.
674,ircneub,1,ririares [1] Mohon maaf atas ketidaknyamanan yang dialami. Terkait tidak bisa aktivasi paket saat ini ada gangguan.
675,komcurola,1,Telkomsel: ririares [1] Mohon maaf atas ketidaknyamanan yang dialami. Terkait tidak bisa aktivasi paket saat ini ada gangguan.
676,cheyniol,1,ririares [1] Mohon maaf atas ketidaknyamanan yang dialami. Terkait tidak bisa aktivasi paket saat ini ada gangguan.
677,jichxu,1,Telkomsel: ririares [1] Mohon maaf atas ketidaknyamanan yang dialami. Terkait tidak bisa aktivasi paket saat ini ada gangguan.
678,jefriniichol,1,.Telkomsel: ririares [1] Mohon maaf atas ketidaknyamanan yang dialami. Terkait tidak bisa aktivasi paket saat ini ada gangguan.
679,bdbxys,1,Telkomsel: ririares [1] Mohon maaf atas ketidaknyamanan yang dialami. Terkait tidak bisa aktivasi paket saat ini ada gangguan.
680,zshuhwa,1,ririares [1] Mohon maaf atas ketidaknyamanan yang dialami. Terkait tidak bisa aktivasi paket saat ini ada gangguan.
681,exosehui,1,Telkomsel: ririares [1] Mohon maaf atas ketidaknyamanan yang dialami. Terkait tidak bisa aktivasi paket saat ini ada gangguan.
682,resepkuelezat,1,"Masya Allah....Amalkan Doa ini Sebelum Tidur, Insya Allah Hutang Sebesar Gunung Pun akan LUNAS, Mohon Sebarkan... http://fb.me/1xKbqTAIi "
683,kangbraan,1,Telkomsel: ririares [1] Mohon maaf atas ketidaknyamanan yang dialami. Terkait tidak bisa aktivasi paket saat ini ada gangguan.
684,huanqsinb,1,Telkomsel: ririares [1] Mohon maaf atas ketidaknyamanan yang dialami. Terkait tidak bisa aktivasi paket saat ini ada gangguan.
685,rlsguan,1,Telkomsel: ririares [1] Mohon maaf atas ketidaknyamanan yang dialami. Terkait tidak bisa aktivasi paket saat ini ada gangguan.
686,bacrelona,1,ririares [1] Mohon maaf atas ketidaknyamanan yang dialami. Terkait tidak bisa aktivasi paket saat ini ada gangguan.
687,iccapedeh,1,"beerudyamsah Mohon maaf atas ketidaknyamannya,untuk perihal tersebut kami persilahkan Bpk bisa melakukan top up emoney via (cont)"
688,SVT7TH,1,Telkomsel: ririares [1] Mohon maaf atas ketidaknyamanan yang dialami. Terkait tidak bisa aktivasi paket saat ini ada gangguan.
689,boboboie,1,"Hanbinsoy: Telkomsel: otyink Pagi, Mohon maaf atas ketidaknyamanan yang dialami. Terkait tidak bisa aktivasi paket saat ini ada gangguan. -…"
690,jucliete,1,Telkomsel: ririares [1] Mohon maaf atas ketidaknyamanan yang dialami. Terkait tidak bisa aktivasi paket saat ini ada gangguan.
691,boboboie,1,"Hanbinsoy: Telkomsel: LadyanaTan96 [1] Pagi, Mbak Lady. Mohon maaf atas ketidaknyamanan yang dialami. Terkait tidak bisa aktivasi paket saa…"
692,shxxbim,1,"Telkomsel: AgustusSugianto  Baik, saya bantu cek terlebih dahulu. Mohon kesediaannya untuk menunggu. Terima kasih. -Dira"
693,shxxbim,1,"Telkomsel: AFstrak [1] Mohon maaf atas ketidaknyamanan yang dialami, apakah yang dimaksud paket promo? Jika iya, paket promo hanya bisa dia…"
694,shxxbim,1,"Telkomsel: _Sucigustia Baik, Mbak Suci. Mohon maaf untuk kendala yang dialami. Berkenan menunggu konfirmasi via DM. :) -Nona"
695,shxxbim,1,"Telkomsel: Destinhy  1)Pagi, Mbak Desti. Mohon maaf atas ketidaknyamanannya. Terkait tidak bisa aktifasi paket silakan infokan nomor&lokasi…"
696,shxxbim,1,"Telkomsel: wikaryafd Pagi, Mas Wikarya, terkait kuota tidak dapat digunakan, mohon infokan nomor dan tanggal aktivasi paket via DM, agar di…"
697,pxyeone,1,"Telkomsel: AgustusSugianto  Baik, saya bantu cek terlebih dahulu. Mohon kesediaannya untuk menunggu. Terima kasih. -Dira"
698,stecpanny,1,Mohon bersabar ini ujian https://twitter.com/yerichim/status/858470675614281730 …
699,pxyeone,1,"Telkomsel: AFstrak [1] Mohon maaf atas ketidaknyamanan yang dialami, apakah yang dimaksud paket promo? Jika iya, paket promo hanya bisa dia…"
700,jiichuw,1,"Telkomsel: AgustusSugianto  Baik, saya bantu cek terlebih dahulu. Mohon kesediaannya untuk menunggu. Terima kasih. -Dira"
701,7BLUSIDE,1,GAK BISA MIN TOLONG. GUE NGEBIASIN SEMUA. HELP-
702,pxyeone,1,"Telkomsel: _Sucigustia Baik, Mbak Suci. Mohon maaf untuk kendala yang dialami. Berkenan menunggu konfirmasi via DM. :) -Nona"
703,pxyeone,1,"Telkomsel: Destinhy  1)Pagi, Mbak Desti. Mohon maaf atas ketidaknyamanannya. Terkait tidak bisa aktifasi paket silakan infokan nomor&lokasi…"
704,jiichuw,1,"Telkomsel: AFstrak [1] Mohon maaf atas ketidaknyamanan yang dialami, apakah yang dimaksud paket promo? Jika iya, paket promo hanya bisa dia…"
705,pxyeone,1,"Telkomsel: wikaryafd Pagi, Mas Wikarya, terkait kuota tidak dapat digunakan, mohon infokan nomor dan tanggal aktivasi paket via DM, agar di…"
706,S0MSOMIY,1,"Telkomsel: AgustusSugianto  Baik, saya bantu cek terlebih dahulu. Mohon kesediaannya untuk menunggu. Terima kasih. -Dira"
707,ciexiez,1,"Telkomsel: AgustusSugianto  Baik, saya bantu cek terlebih dahulu. Mohon kesediaannya untuk menunggu. Terima kasih. -Dira"
708,kangduaniel,1,"Telkomsel: AgustusSugianto  Baik, saya bantu cek terlebih dahulu. Mohon kesediaannya untuk menunggu. Terima kasih. -Dira"
709,jouftker,1,"Telkomsel: AgustusSugianto  Baik, saya bantu cek terlebih dahulu. Mohon kesediaannya untuk menunggu. Terima kasih. -Dira"
710,TokopediaCare,1,-- Mohon kesediaan kamu untuk dapat menunggu terlebih dahulu ya. Thanks. ^BO
711,kngseulgie_,1,"Jae_Min10 Hi kak, mohon maaf hal tersebut terjadi sejak kapan kak? thx^AS"
712,kngseulgie_,1,"hanbiint Hi kak, mohon maaf atas hal ini. silahkan infokan nomornya via DM agar kami lakukan pengecekan. thx^AS https://twitter.com/messages/compose?recipient_id=47251716 …"
713,kngseulgie_,1,"Irvoneav Hi kak, mohon maaf atas hal ini. silahkan infokan nomornya via DM agar kami lakukan pengecekan. thx^AS https://twitter.com/messages/compose?recipient_id=47251716 …"
714,JNECare,1,"Adm cek pktnya terkendala. Mohon infokan nama, alamat lengkap, patokan & no telpon penerima agar dibuatkan laporan (1/2)"
715,IqbalA_F,1,"Kalau kamu bosan sendiri dan ingin ngebuka hati lagi, datang padaku ya aku mohon :'("
716,prkjihunf,1,"IndosatCare: rindypervita24 Hi kak, mohon maaf saat ini untuk kesulitan akses intrnetnya nanti kami bantu konfirm via telpon bisanya jam be…"
717,kyulkywung,1,"IndosatCare: rindypervita24 Hi kak, mohon maaf saat ini untuk kesulitan akses intrnetnya nanti kami bantu konfirm via telpon bisanya jam be…"
718,bcdjoni,1,"IndosatCare: rindypervita24 Hi kak, mohon maaf saat ini untuk kesulitan akses intrnetnya nanti kami bantu konfirm via telpon bisanya jam be…"
719,yangjongien,1,"ariawan26 [1] Hai, Mas Ari. Mohon maaf, mengenai keluhan sinyal 3G tidak stabil, silakan untuk coba lepaskan simcard beberapa saat,"
720,ddomiyaki,1,"GunVlia Hai Toppers, mohon maaf atas ketidaknyamanannya ya. Saat ini kami telah melakukan penyesuaian notifikasi pada akun Toko kamu--"
721,joysovely,1,"rindypervita24 Hi kak, mohon maaf saat ini untuk kesulitan akses intrnetnya nanti kami bantu konfirm via telpon bisanya jam berapa? ^Kiki"
722,kyulkywung,1,"IndosatCare: dsylie Hai Kak, akan kami cek ya. Mohon ditunggu. Thanks ^rani"
723,Vtealien,1,"ask_AXIS: Jae_Min10 Hi kak, mohon maaf hal tersebut terjadi sejak kapan kak? thx^AS"
724,Vtealien,1,"ask_AXIS: hanbiint Hi kak, mohon maaf atas hal ini. silahkan infokan nomornya via DM agar kami lakukan pengecekan.… https://twitter.com/messages/compose?recipient_id=47251716 …"
725,Vtealien,1,"ask_AXIS: Irvoneav Hi kak, mohon maaf atas hal ini. silahkan infokan nomornya via DM agar kami lakukan pengecekan.… https://twitter.com/messages/compose?recipient_id=47251716 …"
726,ddeulgieo,1,"IndosatCare: rindypervita24 Hi kak, mohon maaf saat ini untuk kesulitan akses intrnetnya nanti kami bantu konfirm via telpon bisanya jam be…"
727,rpundzel,1,"rindypervita24 Hi kak, mohon maaf saat ini untuk kesulitan akses intrnetnya nanti kami bantu konfirm via telpon bisanya jam berapa? ^Kiki"
