,name,class,text
904,sarjonowijayak1,0,"@jokowi pak presiden
Mohon dipertimbangkan kembali menteri airlangga dan menteri idrus marham
Yang satu ketum golkar dan Yang satu sekjend golkar.
Mohon reshufle salah satu. Masih banyak kandidat lain Yang berkompeten dibidang tersebut. Nuwun"
905,beby_johana,1,"6 jam mati lampu di tengah hujan besar melanda kota Jayapura. Kejahatan bisa saja terjadi, pencurian motor dll. Apakah 6 jam listrik mati di tempat saya Jayapura selatan adalah hal yang wajar? Tolong di cek pak @jokowi "
906,beby_johana,1,"6 jam mati lampu di tengah hujan besar melanda kota Jayapura. Kejahatan bisa saja terjadi, pencurian motor dll. Apakah 6 jam listrik mati di tempat saya Jayapura selatan adalah hal yang wajar??? Tolong pak @jokowi"
907,YusupRizal3,0,Listrik naik.beras juga naik. cukup listrik doang yang naik. beras jangan.. terus itu harga beras tolong di tinjau lg dong pak presiden. Masa iya harganya 11 ribu
908,fikhwanBait,0,tolong ler sedar hoi veritass pariah macai PH oii....skrg nie dlm m'sia lau sebut bodoh jer pst org ckp 'bodoh mcm macai pH' asal bodoh jer mst macai pH...asal macai pH jer mst bodoh !!! lu pikir ler pariah oii
909,andiirfan174,1,"Pak presiden, tolong perbaiki bea cukai yg ada diseluruh indonesia. Barusan ada berita ada penumpang pesawat beli mainan 450ribu dan itu kena bea cukai dan harus bayar 7/8 juta. Mohon dilihat dan diperbaiki"
910,RahmatsyahTel,0,Pak @jokowi & @Pak_JK mohon penjelasan kpd Rakyat terkait penjualan pulau - pulau melalui situs online.? @KemensetnegRI @KSPgoid @wapres_ri
911,JailEmo,0,"Yang terhormat bpk presiden kami @jokowi tolong piala presiden di channel indosiar jangan di acak khususnya di pengguna parabola,, anak2 kami jadi tidak mau berangkat sekolah."
912,Jak_Cengkareng,0,"MOHON MAAF VENUE NOBAR PINDAH TEMPAT. 

NOBAR Piala Presiden 2018
PERSIJA JAKARTA vs PSPS… https://www.instagram.com/p/BeGT0Lejs3R/ "
913,bravomodo,0,"Mohon org bugis serang mereka yg bkepentingan dlm proton,sebab tiada bugis siapa lah msia pic.twitter.com/gAziuA5gZH"
914,DitaArdita3,0,"@Dear kepala pimpinan atr bpn jakarta selatan, saya mau menanyakan bagaimana mengenai kelanjutan proses berkas saya no 18897/2017 mohon bantuannya karena info terakhir ada masalh d bagian pemetaan dengn milik porli @atr_bpnjaksel @djalil_sofyan @jokowi @L"
915,BangManto6,0,"""Mohon Ijin menanyakan perkembangan str kami bagaimana, kami perlu str sebelum tgl 6 april untuk mendaftar internship""  @kemenkesRI @PBIDI @JDN_INDONESIA @dokterkoko @anjarisme @jokowi @pak_jk #STR #KKI #INSHIP"
916,DitaArdita3,0,"Dear kepala pimpinan atr bpn jakarta selatan, saya mau menanyakan bagaimana mengenai kelanjutan proses berkas saya no 18897/2017 mohon bantuannya karena info terakhir ada masalh d bagian pemetaan dengn milik porli @atr_bpnjaksel @atr_bpn @atr_bpn @djalil_sofyan @jokowi @atr_bpn"
917,EndjahH,0,"Mohon idzin utk di share ke :"" @Takviri @nongandah @GunRomli @AntoniRaja @Pratikto19 @syukronamin @SyukronAkhmad @habibthink @wr200465 @CH_chotimah @addiems999 @sahaL_AS @na_dirs @JKFC23456789 @IndoPluralitas @dpppro_jokowi @BaraJP @evndari @Maruarar_Sirait @riekediahp https://twitter.com/bangsa_patriot/status/980936275342516230 …"
918,partisosialis,0,"Jawatankuasa Kg Padang Jawa bincang tentang penyerahan memo kpd Menteri Besar Selangor hari Rabu ini untuk mohon MB campurtangan utk selesaikan isu perumahan mereka.

 #BinaKuasaRakyat pic.twitter.com/NbE2tuwij4"
919,Windu59343623,0,"Jika msh ada para koruptor d wilayah kami...sulawesi tenggara.meliputi kabupaten2 tolong d beri jera...

Sebab kami masyarakat bisa menikmati apa yg di beri oleh pemerintah...bukan para koruptor....jayalah terus KPK"
920,KurniawanIg,0,@jokowi tolong jk jonru dibawah rezimmu kau penjarakam krn mengkritik kekuasaanmu. Tolong kau penjarakan pula Prof @rajasundawiwaha krn kritiknya sangat berfakta lg berdata. Buktikan  setiap org sama dimata hukum.https://twitter.com/Ghoz4ly/status/9806655
921,rudyfox99,0,Nih pak @jokowi tolong bpk peka. https://twitter.com/ponbid/status/980725417324593152 …
922,JayMedyaa,0,"Pak ATM saya hilang, KTP juga hilang kemudian saya buat surat kehilangan dari polisi sama surat domisili sementara pas say mau ambil uang tetap tidak bisa, tolong nanti kalo jadi presiden prosedur yang menzolimi nasabah ini dihapuskan, banyak proaedur bakhil pak."
923,SiksaKaryawan,0,"Tolong Kami Karyawan
PERTOKOAN MANUKAN TAMA
surabaya, Coblosan PRESIDEN tgl
9 april saja kita KERJA
(08:00-21:00). kalau gak percaya,
SURVEY TERJUN KELAPANGAN
LANGSUNG"
924,SukriBj,1,"Tolong kami pak desa Bojongmanik kec, sindangresmi kab, pandeglang jalan sejak dahulu sampai sekarang lintas ke kecamatan pic.twitter.com/FZHMXee4nn"
925,Pradana87D,1,pak @jokowi @kemenaker tolong tarik TKI/TKW di wilayah timur tengah dan stop pengiriman TKW/TKI ke timteng/middle east secara permanen pak
926,BnidicTambajong,0,Pak @jokowi mohon bantuannya agar dr Terawan diberikan keadilan.Dokter Terawan telah banyak membantu pasien jangan diskors.Mohon diberikan padanya kesempatan membela. Terima kasih https://twitter.com/dewaanara/status/980864902515453952 …
927,SangPriboemi,0,"@jokowi , tolong gebuk nih akun PKI nya...jangan org yg ngasih tau ada pki nya yg ditangkap"
928,asih_darma,1,"Slmat malam pk menteri...tolong desa catang menuju kampung sondol haruyan kec.tunjung teja .desa malanggah..sdah hampir 3 tahun tdak ad perbaikan jalan...skrang sebagian jalan d tanami pohon pisang..mohon perhatian nya ,trmksh"
929,GeroIndonesiaku,0,Selain No sy diblokir oleh call center Uber saat siang menanyakan ini @liputan6dotcom tanya ke @tokopedia selaku penjual Uber gift jg tak bisa berbuat Apa2. @CNNIndonesia @hariankompas @tribunnews @KompasTV @DPR_RI Mohon sekiranya bantu kami masyarakat ini.
930,zonk_brain,0,"Oh ternyata punya utang 15 T.
Kalau jadi presiden ....

Masa sih ???
Bagaimana om
@P3nj3l4j4h
@DjanChoek
@BiLLRaY_san
@mochamadarip
@wahhabicc_jabar
@triwul82 
Tante
@RizmaWidiono
@AmbarwatiRexy
@Namaku_Mei
@PartaiSocmed
@4Y4NKZ
Mohon pencerahannya. https://twitter.com/RizmaWidiono/status/980857392303763456 …"
931,ahk_king,0,Maju dari mana @mbah_mijan tolong sebutkan apa kemajua @jokowi sampe ditik ini
932,HorasSetia,0,"@jokowi 
Pak, Saya dirugikan Oleh PT Cipta Sedayu Indah. 2.1 Milyar. kata mereka uang saya hangus. Apa negara ga menjamin pembeli unit Ruko atau Rumah. karena telat angsur lantas uang kita hangus. Polresta Bekasi ga berani tindak lanjuti. Mohon Pak Presi"
933,kawal_indonesia,1,Pak @jokowi tolong bantu kami utk perizinan pendirian Pusat Pemberdayaan Anak Autis di bogor. Bangunan sdh berdiri tapi terkendala dengan izin dari Kepala Desa
934,Rudrobondho,0,"Mohon maaf mas, sudah banyak anak papua yg jadi dokter. Tapi memang karena kondisi geografis yg sangat luas dan sebaran penduduk yg tidak merata membuat kendala. Papua dan Papua Barat tidak sama dengan Jawa Timur mas. @budisangbasiyo"
935,Rz_raw,0,"Yth bapak presiden @jokowi semakin berkembangnya teknologi semakin banyak kejahatan penipuan via online shop,tolong gmna caranya mengatasi nya.."
936,Yayad6874,1,Di Kec. Tempat sy tugas ada dua desa yg sistim padat karya cash debagai PD siap menjalankan mohon petunjuk teknis dan petunjuk pelaksaanx pak
937,andaa_p,0,Membaca arah dan keadaan mohon maaf Bpk @jokowi selevel.#Disabilitas.sangat setuju.#KartuKuningJokowi.https://twitter.com/BEMUNJ_OFFICIAL/status/959448778104123393 …
938,Kaka22922,1,Sesuai dengan perkataan presiden @jokowi nelayan cantrang boleh melaut tanpa batasan waktu. NYATA NYA APA! TOLONG BUKTIKAN! Jangan siksa kami salah kami dimana AYO UJI PETIK KALO RAGU pic.twitter.com/iPIWiREyP6
939,RajaMandiri70,1,"Mohon pemerintah/ @Kemenag_RI segera bentuk ""LEMBAGA PENJAMIN UMROH"". Jamaah boleh memilih biro penyelenggara sendiri tapi setornya ke Lembaga itu. Biro perjalanan baru mendapat pembayaran setelah purna menjalankan kewajibannya"
940,PetrusLopa,1,"Kpd wakil rakyat, tolong lihat kasus 8300 karyawan freeport yang di phk sepihak tanpa dapat apa2 sdh 15 teman meninggal @DPR_RI @jokowi"
941,ArdanNaofan,0,"kok bisa ya.. tolong Menteri. Pendidikan ada problem apa,  kok murid bisa berani seperti ini? siapa orang tuanya?"
942,RosyDPS,0,"Tolong kasih informasi ke pakdhe, menteri perdagangan itu ga ngurus ekspor, yg di urus itu IMPORT"
943,ricofirmansyah,1,Ibu @SitiNurbayaLHK selaku Menteri Lingkungan Hidup dan kehutanan mohon untuk mereview SOP dan Izin Kebun Binatang Bandung terkait kondisi binatang yang memprihatinkan. Sudah setahun berbagai petisi dan laporan pemkot dibuat tetapi tidak ada respon dari pemerintah. cc : @jokowi pic.twitter.com/jGjiCoIEM2
944,alisafir06,0,"ini mahasiswa  sok banget ya padahal jajan aja masih ngerengek sama orang tua , pake kritik jokowi, kaya ngerti aja, tolong di skors ini anak"
945,yalfarinia_,1,Pak.. @jokowi mohon ditindaklanjuti kasus meninggalnya seorang guru honorer di Madura akibat ulah muridnya sendiri. Jangan ada pembelaan pak karna tsk sudah menghilangkan nyawa seseorang bahkan beliau (Pak Budi) adalah seorang guru yang sama sekali tidak mendapatkan kehormatan.
946,5Y5_one_70,0,"Mohon di tindak lanjutin 
CC
@jokowi"
947,partai_nyinyir,0,"Pasti ada yg salah dgn isi otak ketua BEM UI. @jokowi sudah bekerja mati2an tak kenal waktu siang dan malam demi memperbaiki dan membangun Indonesia, masih juga diprotes.
Tolong ya mas, isi otaknya diinstall ulang
#KartuKuningJokowi
#KartuKuningUntukJokowi"
948,YakinAgusta,0,Pak Jokowi tolong dikondisikan pendukung Bapak yg lebay dan pembuat gaduh kalo gak ingin spt Ahok yg tumbang krn ulah pndukungnya sendiri
949,ArndesW,0,"SAYA BUKAN PIHAK JOKOWI / PRABOWO,KITA LIHAT KONDISI NYATA MASYARAKAT INDONESIA SAAT INI GIMANA,SUNGGUH UDAH SANGAT MEMPRIHATINKAN,TOLONG DIJAWAB DENGAN HATI DENGAN NURANI ANDA2,SAYA UDAH PUNYA TIM SENDIRI SE-INDONESIA, GERAKAN NYATA KITA SECEPATNYA ANDA AKAN TAU, OK TERIMAKASIH"
950,tutor_otodidak,0,Tolong pak @jokowi jgn sampe anda blunder krna ulah BUMN ampass seperti ini..  Cc @pln_123https://twitter.com/GunRomli/status/959117101746159616 …
951,ArndesW,0,"SAYA BUKAN PIHAK JOKOWI / PRABOWO,KITA LIHAT KONDISI NYATA MASYARAKAT INDONESIA SAAT INI GIMANA,SUNGGUH UDAH SANGAT MEMPRIHATINKAN,TOLONG DIJAWAB, DIRASA PAKAI HATI,PAKE NURANI,SAYA UDAH PUNYA TIM SENDIRI SE-INDONESIA, GERAKAN NYATA KITA SECEPATNYA ANDA AKAN TAU,OK TERIMAKASIH,,,"
952,ArndesW,0,"SAYA BUKAN PIHAK JOKOWI / PRABOWO,KITA LIHAT KONDISI NYATA MASYARAKAT INDONESIA SAAT INI GIMANA,SUNGGUH UDAH SANGAT MEMPRIHATINKAN,TOLONG DIJAWAB PAKAI HATI, PAKE NURANI,KARENA SAYA UDAH PUNYA TIM SENDIRI SE-INDONESIA, GERAKAN NYATA KITA SECEPATNYA ANDA AKAN TAU, OK TERIMAKASIH"
953,QjoQ,0,"@CCICPolri @BSSN_RI @jokowi @Pak_JK @boyrafliamar @rudiantara_id @kemkominfo @TwitterID @DivHumasPolri Ini ada akun username -》@AwieTandiono 《- yg terindikasi akun Hate Speech Penebar Kebencian SARA, kata2 tweetnya berbau PORNOGRAFI. MOHON diFOLLOW UP"
954,potnoy,0,@infobogor mohon di bantu sounding ke pemerintah https://twitter.com/potnoy/status/831647874467274752 …
955,cameragurl_,0,bisa tolong paparkan permasalahan apa yg belom dibereskan rezim pa jokowi dngn data yg valid?
956,BayuGMurti,0,"Pak @jokowi , presiden yg saya banggakan, mohon tidak menanggapi rengekan @SBYudhoyono . Biarin aja. Biar capek sendiri. Kerja kerja kerjahttps://twitter.com/SBYudhoyono/status/831441790817312768 …"
957,iklil_alm,0,"Plis pak Jokowi, tolong sibukkan hari ini, biar mereka lupa kejadian semalam
#ViscaBarca"
958,MustaminMustam1,1,@jokowi begitu susahnya mendapatkan KTP khususnya di kutai kartanegara.prop.kal-tim.mohon pencerahannya pak
959,HAPOSANM,0,"mohon jangan gunakan kata ""wahai rakyatku"" bro.Kami memang rakyat tapi rakyat Indonesia.Hanya Presiden yang layak itu."
960,d3wifarida,0,"pak...tolonglah kami semua,kami sdh mengabdi bertahun2 bahkan berpuluh2 tahun...tolong pak #SahkanRevisiUUASN"
961,fathur2605,0,"pak jokowi saya ingin meminta bantuan anda, jika berkenan mohon balas di email saya fathurrozak2016@gmail.com"
962,alfside,0,#wahai rakyatku jokowi lg cari proyek mangkrak untuk selfie lg. mohon infonya
963,ariya_azis,0,"@AntasariAzhar 
Ke adilan yg kami ingin kn pak dn simpati sama rakyat misdkin di mana pon mereka hrus bpak tolong dn rurun kepangan"
964,Delidolfina,0,JPNN:  SBY: Tolong Bapak-bapak Para Pendekar Kebenaran: http://jpnn.com  - Presiden keenam Susilo… http://dlvr.it/NNFHwj  #NewsTodaypic.twitter.com/Y7ZXgUyR7a
965,MickeyHails,0,"<----- Tolong dipantau, dan diusut! @KPK_RI @DivHumasPolri @TMCPoldaMetro @jokowi @Pak_JK @wiranto1947 @basuki_btp"
966,nain_haikal27,0,"Ya Allah ,tuhan YME knapa bpk mantan presiden selalu curhat? Tolong yaAllah kasih dia tmn curhat biar ga bikin gaduh negara ini"
967,nadyarvie,1,@jokowi mohon lindungi Pak Antasari dan keluarga Pak  https://twitter.com/kompascom/status/831398079949467649 …
968,kotawaringinku,0,"@jokowi kotawaringin barat bebas bagi uang pilkada, mohon diperhatikan jgn sampai rusuh karena hukum berat sebelah pic.twitter.com/kTQpc4e3HN"
969,firmanpakis09,0,"@saidaqil bah mbok turun tangan, biar tidak melebar. Tolong dipertemukan @SBYudhoyono @jokowi @Pak_JK."
970,panjiokky,0,Ya Allah pak Jokowi tolong itu pak SBY kebakar ya Allah! Panggilin pemadam kebakaran pak! https://twitter.com/aliyarajasa/status/831556721935949824 …
971,MickeyHails,0,"Tolong diusut, pak @jokowi, @Pak_JK, @DivHumasPolri, @TMCPoldaMetro, @KPK_RI. Penjarakan paslon nomor 1. Ada politik uang!"
972,djaya_andi,1,Kontor kemenag cikarang pusat pelayanan kurang memuaskan . tolong kebijakan pemerintah agar parah jemaah haji puas. pic.twitter.com/NGSyRXaOSQ
973,HasbullahHafidz,0,"Mohon maaf Mas,  kami ini saat ini menjadi Rakyat Pak Jokowi sebagai Presiden kami."
974,ryandikki,0,@jokowi tolong pak di tindaklanjuti ke mentri yg berwenang https://twitter.com/jatamnas/status/895504009498316802 …
975,hendra7megan,0,Tolong berapa lama lg air bersih.berapa duit betulkan pipa??.air masih kotor dan bau..apa kah harus di demo pam jaya??ampun deh!!payah..
976,kssagala,0,"@Puspen_TNI @DivHumasPolri @jokowi Tolong dibina di oknum,  biar jgn semena2,  dia kira msh jaman soeharto apa?? https://twitter.com/AdellaWibawa/status/895658749779599360 …"
977,SambasAcep,0,"@jokowi tolong hukum di indonesia lebih adil,masa anak kecil ngehina polisi d hukum 6 thn penjara,korutor pa kabar, gw nyesel lahir di indo"
978,b12am_gc,0,"Sya suka batiknya mas @AgusYudhoyono
Mohon info dmana cari bahannya, sya mau yg spt itu"
979,X_SamURay63,0,@jokowi Seword tolong juga diingatkan om https://twitter.com/ranabaja/status/895211403774091265 …
980,Saparyadie,0,"Mohon segera ditindak,,,@jokowi @DivHumasPolri @susipudjiastuti @Puspen_TNI @poldabengkulu @Polair_Baharkam @satgas115https://twitter.com/jatamnas/status/895504009498316802 …"
981,forbanyuwangi,1,"Petisi Online : Pak Jokowi, mohon tutup tambang emas di Hutan Lindung Tumpang Pitu. http://forbanyuwangi.org/?p=60  #Banyuwangi #SaveTumpangPitu"
982,bonektanahair,0,"akun ini menghina pak Jokowi menghina NU dan GusDur dgn kata"" kotor 

tolong ditindak pak
cc @CCICPolri @kemkominfo @Ansor_Satu pic.twitter.com/OFWHj2NU7a"
983,tan_fellyn,0,"@Yusrilihza_Mhd @jokowi @irmaajjja12 @jokowi Setuju. Dgn NU, tolong pakdhe @jokowi bs diperhatikan #DukungPerpuOrmas"
984,henny_argawa42r,1,@KPK_RI tolong selidiki dana desa kami desa bago kec kradenan kab grobogan. gub @ganjarpranowo bu @sumi63r @jokowi
985,fahri_fahrurr,0,Apa tanggapan bpk @jokowi tentang video tsb ? Tolong di tindak pak.... https://twitter.com/ely_susianti/status/895666119612157957 …
986,mr_petrichor,0,"Tolong pak diklarifikasi, oknum yg bgini merusak citra TNI @Puspen_TNI @tni_ad @_TNIAU @_TNIAL_  cc:@jokowi"
987,silla_wong,0,pak tolong dong kasih pelajaran buat polisi yg arrogant ituh..kshn saya ngliatnya yg di pukul kplanya cmn diem...@Puspen_TNI
988,RayCeria,0,tolong cabut. jika pak @jokowi memaksa. santri akan turun kejalan. saran sy hati hati loh pak. santri itu ibarat singa yg tertidur. https://twitter.com/aizzudin/status/895654221890019328 …
989,Smrgo_,0,"@jokowi Pak Presiden tolong panglima TNI atau Kasad ditegur, ada anggotanya seperti itu https://twitter.com/detikcom/status/895675440295165952 …"
990,EdySweet88,0,pak jokowi tolong di perhatikan infrastruktur di daerah kami di subulus salam aceh
991,mzegwa,0,"Terfikir. Kalau perogol itu datuk/abg/ayah, macam mana nak berkahwin? Menteri yg cakap tu main cakap je ke? Mohon pencerahan. Hmm."
992,emka_afandi,0,Mohon tidak PHP ya pak @jokowi.. #Cabutpermendikbud23
993,Naisyah_rahayuw,0,Pak @jokowi tolong dengar aspirasi kami. #FKDTTolakFDS #DukungPerpuOrmas
994,dedces,0,"Tolong d tegur bang, presiden kok perlakukan rakyat bgt,,, kl mau memberi ya turunlah kita orang indonesia.."
995,AldiFajar0208,0,@pdam_garut pak knp air ga ngalir udah 2 hari di tarogong kaler. Tolong respon cepat. Menyusahkan masyarakat! @jokowi @KemenPU
996,Agungmassdptr,1,Pak @jokowi tolong minta @PemkabJembrana Untuk mengatasi sampah sampai pelosok desa. Krn disini masy masih buang sampah di sungai. Suksma
997,DJ_TABLAA,1,"Yth,Mohon Tindak tegas & keras beking tanpa pandang bulu #resmalangkota @jokowi @DivHumasPolri @WikiDPR1 @PIDPoldaJatim @PolisiJatim #polripic.twitter.com/vpQX0l4C8p"
998,DewanggaRd,1,"@jokowi Pak Presiden tolong kirim auditor dana desa ke desa-desa yg ada di jawa barat pa.Biar warga yakin, kadesnya itu amnah/tdk"
999,TriAndry,0,"Intoleransi makin mengerikan.
Pak @jokowi tolong.
Oh Tuhan YME...."
1000,timbul_W76,0,"semen gmn semen? tolong lbih utamakan rakyat yg lg sengsara, ktimbang mengurusi yg kurang pnting.."
1001,EustaSupono2,0,Gak masuk akal kenapa Polisi dan PPATK gak bisa lacak siapa pendana demo demo ini. Tolong Pak @jokowi evaluasi pejabat2 itu kalau main mata!
1002,arizonchan,0,Pak mohon ijin selamat Kan petani Kendeng
1003,Dwiafan1,1,@jokowi @riekediahp @Kemendagri_RI @kempanrb @asmanabnur2016 .kami mohon dgn penuh keikhlasan #sah kan revisi UU ASN.
1004,ekowBoy,0,Pak @jokowi tolong besok Ulama kami diterima dg baik mrk memang bkn rombongan Raja Salman yg bawa bnyk fulus tp mrk rakyatmu #JumatBerkah313
1005,yusufariadi_,1,"Dear bapak yg terhormat @pssi__fai @RahmayadiEdy @jokowi @KEMENPORA_RI Pemain muda berbakat bukan pemain regulasi, tolong di hapuskan.."
1006,joejoejelek,0,"Mohon maaf pak, cuma tanya.. Knp orang radikal spt zakir ini msh diberi kesempatan dakwah? Di kampus lg.. @jokowi @CCICPolri @DivHumasPolri https://twitter.com/maysirahza/status/847470972986826752 …"
1007,SajiwaRangga,1,"tolong bu menteri, pukat harimau di jakarta dan subang masih banyak,,m'f hapus yg gede dll bru yg kecil bu menteri"
1008,Dn3Langit,0,"Pak @jokowi ,tolong cariin jodoh buat saya"
1009,Abdulla38580212,0,Pak @jokowi tolong #SahkanRevisiUUASN @asmanabnur2016 @riekediahp
1010,MustafaRasyid5,0,Pak @jokowi tolong #SahkanRevisiUUASN kami sudah lama mengabdi pak....
1011,ibamibam24,1,Yth @DivHumasPolri @jokowi ingin melaporkan tindakan pelecehan suku oleh akun @.jakCurvaSud di linimasa twitter. Mohon ditindak #UUITEpic.twitter.com/L2QjfXx4sa
1012,E1Basko,1,"Pak, tolong tinjau kembali praktek monopoli perfilman kita oleh kelompok XXI yang menghambat pemutaran film nasional kreatif"
1013,WikiDPR2,0,"#Kom7 Satya Widya Y @Golkar5 #jatim9: mohon terkait nuklir, pemerintah jangan banyak statement dulu."
1014,OnerooySimbolon,1,"Saat jadi menteri ada anggaran pameran pendidikan di Jerman sbs Ro 146 M, Mohon penjelasannya..? Knp sbs itu anggarannya?"
1015,apsari_yulia,1,"Om...Media...Om,jangan hanya kabar ahok diberitain,gaji guru impassing kami diabaikan 3 thn  menteri agama tolong dikomfirmasikan dong."
1016,Ashrulhidayat,0,"Dear @IndosiarID 
Kalau nanti menayangkan semifinal piala presiden, mohon komentator pertandingannya yg biasa saja. Jangan yg berlebihan"
1017,Shintadwioktav6,0,"Pak presiden @jokowi yang terhormat tolong bilangin ya mumpung taja Salman masih ada di Indonesia, kpn lg coba gak kaya gt mnta prajurit"
1018,Shintadwioktav6,0,"Tolong dong @jokowi Bilangin ke raja Salman prajuritnya buat aku satu buat di nikahin sama aku, biar anaknya nanti ada keturunan arabnya"
1019,iyai_toeni,0,... Ini ada didlm referensi yg anda berikan...! Tolong didengar ucapan pak jokowi saat pembukaan tanwir muhammadiyah... pic.twitter.com/dIPSVO76pa
1020,bambangBENO,0,"Betul pak, tolong upayakan kita bisa mendapatkan banyak manfaat dari Saudi Arabia. Sukses terus bapak."
1021,atsiilahaz,0,mohon dicontoh ya presiden qta itu~
1022,SembiringRenzi,0,Susahh bangattt cari kerjaan d jakarta nie..pak @jokowi  dan pak @basuki_btp  tollng beri sya krja pak..saya S1 manajemn pak..tolong pk
1023,supangat840,0,@jokowi mohon bantuan buat kami tentang perbaikan jalan di desa sekara.kab inhil prov RIau
1024,AliIlham21,0,@DivHumasPolri mohon di tindak hoax ini. Krn sdh menghina pak jokowi pic.twitter.com/ns8ZOlbhRr
1025,stefani_nhs,0,"Pakde @jokowi tolong sampaikan salam saya ke baginda, tinggalin 1 pangerannya buat saya "
1026,7Manyue,0,Pak @jokowi Tolong ingetin pak Raja yg janji mau ngasi santunan ke korban Crane ya kasian mereka nunggu kepastiannya udh 2 Tahun loh  https://twitter.com/CNNIndonesia/status/836990557998108672 …
1027,t0m1_w3lly,0,Cc @jokowi tolong pak dia sangat ingin bertemu dengan bapk. dia sngat mengidolakan bpk presiden. mohon kiranya bpk bisa mengabulkannya. pic.twitter.com/caIjf7ta9c
1028,mamadou2790,0,"masih ada aja mahluk kaya beginian
Tolong tenggelamkan bunda"
1029,bhrigutantra,0,>@sahabatjumhur <@liputan6com @jokowi Mohon maaf yg sebesar2 nya tiada mksd utk menganggap kecil permasalahan TKI/ Pejuang Devisa ..
1030,can_purba,0,"efek Raja Salman ini lae. 
Tolong dong yg WA-an sama Anak Pak Menteri, bagi Jersey nya.. 
Wkwkwkw..."
1031,AmaliaAmelCute2,0,"Raja Salman: Urusan apa Jik
Rijik: YM tolong bilang Jokowi spy Ane di SP3, sy dikriminalisasi
Raja: Antum Chatsex ya harus segera dirajam"
1032,Hendri_wantoha,1,kaum honorer bapak @jokowi mohon kami di perhatikan perbedaan ini @KomiteNusantASN @DPR_RI @indraferst
1033,Fisabillah2,0,#JKWVLOG pak jokowi tolong pak yang adil...negara ini terpecahbelah hanya karna satu orang.Sumpah pak saya teramat kecewa.
1034,DanangTirtoNugr,0,"@sylviana_murni Assalamualaikum Pak Menteri, eh Pak Anies. Cc @AgusYudhoyono tolong cawagub nya dibilangin jangan berujar seperti itu lagi."
1035,AjieAndrian1,0,"@jokowi ormas islam yang melakukan kekerasan tolong dibubarkan aja pak, islam nggak pernah mengajarkan kekerasan, bikin repot negara aja"
1036,trisarianti,1,Sdh 2 mnngu pdam tidak ngocor Mohon perhatian jl. Kuningan Antapani Bandung. Klw Tlat bayar di denda. @pdamtirtawening @ridwankamil @jokowi
1037,aamibrahim3,0,tolong ditinjau lagi untuk tdl.2r dan 4r.akan sangat terasa menyusahkan.
1038,hukumtanpauang,0,"@jokowi Yang Mulia Bapak Presiden RI, Kami sangat kagum dengan kepemimpinan bapak. Tolong kami melawan mafia hukum, suap merajalela. LAPOR."
1039,Tajimalela7,0,"@raynurhaq63 @jokowi ini belum di suspend pak..mohon di suspend, meresahkan pak.. pic.twitter.com/zQmILJnBLA"
1040,contactap2,0,"Hallo Ibu @lavie_kemangg,selamat pagi,mohon maaf untuk ketidaknyamanannya,untuk perihal tsb adalah kewenangan dari pemerintah setempat (1)"
1041,Suswardi2,0,...tolong  saya  sdrku
1042,faizalalamsyah,0,Dear @jokowi mohon bantu ank muda Indonesia yg sdg mengembangkan teknologi strategis untk lbh di support dan di berikan wadah dlm penelitian
1043,dimasds87,1,@hendrarprihadi Jl VETERAN yg hari ini dibuat  1 arah membuat macet di jl kariadi dan jl.menteri supeno.Mohon ditinjau kembali rencana tsb
1044,praha_botak,1,pak @jokowi tolong fasilitasi bapak ini untuk menguji hasil karya beliau.. saya yakin bapak masih ingin mengembangkan ekonomi kreatif.. pic.twitter.com/hcwlqaSyr6
1045,j_mustany,1,Mr. President @jokowi mohon baca ini. Kami anak-anak Maluku sedih sekali mengetahui hal ini. http://malut.aman.or.id/2017/01/14/11-perusahan-besar-dapat-tiket-untuk-babat-habis-hutan-di-maluku-utara/ …
1046,andhikadika,0,"mohon bersabar 
mohon bersabar ini ujian dari fpi, jokowi sedang di uji"
1047,WikiDPR2,0,#kom5 Michael W @FPD_DPR #Papbar: mungkin tolong agar pak menteri terhindar dari pitnahan2
1048,Zhongi_Wangue,0,Tolong jelaskan @TwitterID @BareskrimPolri @DivHumasPolri @jokowi @Pak_JKhttps://twitter.com/suhud_ms/status/821031347879747584 …
1049,aqualief14,0,"itu dlu pak beresin, kekerasan makin terbuka dimana2 !, tolong selesaikan !"
1050,Cienhua888,0,"Mohon pak @jokowi cek or ricek apa sih masalahnya design @mrtjakarta ,  ampe harus undur lagi oleh PLT Gubernur @tjahjo_kumolo @DKIJakarta"
1051,VincentMONE2,1,inilah kondisi jalan diKab.  Manggarai Timur NTT yg sgt buruk #70KM mohon perhatiannya ditahun 2017 rakyat disana sangat menderita. pic.twitter.com/sTwkdca4Gl
1052,AzzizzahNur,1,"Pak @jokowi @Kapolri5 tolong dong urus ormas FPI dgn tegas. Mrk sgt mengganggu ketertiban umum. Meresahkan masy, kami mrasa tdk aman."
1053,yudha4efah,0,Tolong pak @jokowi Kapolda Jabar jgn dinonaktifkan
1054,Vickry22160298,1,@jokowi tolong kami pak. Rumah kami ini dipinggir sungai.lombok barat NTB pic.twitter.com/5O75hJeQxA
1055,ervansugino,1,"Pak @jokowi @Pak_JK mohon diperhatikan nih, syg kalau terus menerus hilang  cc:@habibthinkhttps://twitter.com/vice/status/932745398371962881 …"
